sales_id,date_key,store_key,product_key,quantity,unit_price,total_sales,estimated_cost,estimated_profit
255750,557,3,6,5,25.00,125.00,81.25,43.75
255751,101,17,6,11,25.00,275.00,178.75,96.25
255752,221,6,4,11,75.00,825.00,536.25,288.75
255753,398,11,4,5,75.00,375.00,243.75,131.25
255754,408,8,4,13,75.00,975.00,633.75,341.25
255755,665,19,2,13,700.00,9100.00,5915.00,3185.00
255756,512,16,1,10,900.00,9000.00,5850.00,3150.00
255757,525,3,6,8,25.00,200.00,130.00,70.00
255758,482,8,7,10,40.00,400.00,260.00,140.00
255759,252,7,7,14,40.00,560.00,364.00,196.00
255760,310,2,3,6,300.00,1800.00,1170.00,630.00
255761,488,16,5,13,180.00,2340.00,1521.00,819.00
255762,695,13,5,6,180.00,1080.00,702.00,378.00
255763,359,2,4,9,75.00,675.00,438.75,236.25
255764,411,15,7,9,40.00,360.00,234.00,126.00
255765,117,8,1,8,900.00,7200.00,4680.00,2520.00
255766,184,18,6,2,25.00,50.00,32.50,17.50
255767,480,17,2,13,700.00,9100.00,5915.00,3185.00
255768,213,9,3,7,300.00,2100.00,1365.00,735.00
255769,216,11,1,1,900.00,900.00,585.00,315.00
255770,364,15,3,6,300.00,1800.00,1170.00,630.00
255771,266,20,1,2,900.00,1800.00,1170.00,630.00
255772,633,20,3,13,300.00,3900.00,2535.00,1365.00
255773,223,3,5,4,180.00,720.00,468.00,252.00
255774,211,7,7,7,40.00,280.00,182.00,98.00
255775,352,8,6,12,25.00,300.00,195.00,105.00
255776,550,16,6,1,25.00,25.00,16.25,8.75
255777,325,8,5,2,180.00,360.00,234.00,126.00
255778,105,10,6,8,25.00,200.00,130.00,70.00
255779,99,17,6,9,25.00,225.00,146.25,78.75
255780,241,19,6,5,25.00,125.00,81.25,43.75
255781,229,9,4,8,75.00,600.00,390.00,210.00
255782,724,16,4,2,75.00,150.00,97.50,52.50
255783,676,12,7,8,40.00,320.00,208.00,112.00
255784,574,16,3,4,300.00,1200.00,780.00,420.00
255785,651,7,3,12,300.00,3600.00,2340.00,1260.00
255786,223,5,6,2,25.00,50.00,32.50,17.50
255787,128,3,2,2,700.00,1400.00,910.00,490.00
255788,635,1,2,3,700.00,2100.00,1365.00,735.00
255789,263,18,6,8,25.00,200.00,130.00,70.00
255790,160,6,7,11,40.00,440.00,286.00,154.00
255791,53,11,2,11,700.00,7700.00,5005.00,2695.00
255792,506,7,7,5,40.00,200.00,130.00,70.00
255793,189,6,1,3,900.00,2700.00,1755.00,945.00
255794,340,19,6,5,25.00,125.00,81.25,43.75
255795,36,20,2,14,700.00,9800.00,6370.00,3430.00
255796,168,16,7,6,40.00,240.00,156.00,84.00
255797,364,18,5,9,180.00,1620.00,1053.00,567.00
255798,320,4,5,11,180.00,1980.00,1287.00,693.00
255799,423,3,7,12,40.00,480.00,312.00,168.00
255800,405,15,7,8,40.00,320.00,208.00,112.00
255801,486,16,2,6,700.00,4200.00,2730.00,1470.00
255802,127,10,1,10,900.00,9000.00,5850.00,3150.00
255803,233,14,6,12,25.00,300.00,195.00,105.00
255804,519,8,6,2,25.00,50.00,32.50,17.50
255805,703,13,4,14,75.00,1050.00,682.50,367.50
255806,712,12,2,13,700.00,9100.00,5915.00,3185.00
255807,218,19,4,6,75.00,450.00,292.50,157.50
255808,238,14,3,14,300.00,4200.00,2730.00,1470.00
255809,113,4,3,2,300.00,600.00,390.00,210.00
255810,624,3,4,2,75.00,150.00,97.50,52.50
255811,414,6,7,4,40.00,160.00,104.00,56.00
255812,229,10,7,7,40.00,280.00,182.00,98.00
255813,266,1,4,10,75.00,750.00,487.50,262.50
255814,339,1,5,11,180.00,1980.00,1287.00,693.00
255815,120,17,1,11,900.00,9900.00,6435.00,3465.00
255816,252,9,2,1,700.00,700.00,455.00,245.00
255817,249,19,2,2,700.00,1400.00,910.00,490.00
255818,694,20,6,2,25.00,50.00,32.50,17.50
255819,8,4,5,10,180.00,1800.00,1170.00,630.00
255820,288,13,2,1,700.00,700.00,455.00,245.00
255821,531,14,6,11,25.00,275.00,178.75,96.25
255822,409,9,3,14,300.00,4200.00,2730.00,1470.00
255823,431,9,6,9,25.00,225.00,146.25,78.75
255824,634,4,7,7,40.00,280.00,182.00,98.00
255825,85,11,3,4,300.00,1200.00,780.00,420.00
255826,471,9,2,7,700.00,4900.00,3185.00,1715.00
255827,268,10,2,2,700.00,1400.00,910.00,490.00
255828,141,18,7,13,40.00,520.00,338.00,182.00
255829,331,8,2,7,700.00,4900.00,3185.00,1715.00
255830,632,3,2,14,700.00,9800.00,6370.00,3430.00
255831,240,3,5,13,180.00,2340.00,1521.00,819.00
255832,276,6,5,8,180.00,1440.00,936.00,504.00
255833,219,1,2,5,700.00,3500.00,2275.00,1225.00
255834,105,16,5,9,180.00,1620.00,1053.00,567.00
255835,427,15,4,4,75.00,300.00,195.00,105.00
255836,670,4,3,7,300.00,2100.00,1365.00,735.00
255837,436,19,6,9,25.00,225.00,146.25,78.75
255838,322,12,6,10,25.00,250.00,162.50,87.50
255839,19,12,6,5,25.00,125.00,81.25,43.75
255840,251,12,5,6,180.00,1080.00,702.00,378.00
255841,233,20,7,9,40.00,360.00,234.00,126.00
255842,169,8,3,14,300.00,4200.00,2730.00,1470.00
255843,225,12,5,13,180.00,2340.00,1521.00,819.00
255844,513,9,5,10,180.00,1800.00,1170.00,630.00
255845,493,17,1,4,900.00,3600.00,2340.00,1260.00
255846,328,18,2,11,700.00,7700.00,5005.00,2695.00
255847,166,2,3,4,300.00,1200.00,780.00,420.00
255848,152,2,3,13,300.00,3900.00,2535.00,1365.00
255849,707,4,4,9,75.00,675.00,438.75,236.25
255850,525,20,6,4,25.00,100.00,65.00,35.00
255851,292,13,7,5,40.00,200.00,130.00,70.00
255852,295,11,7,5,40.00,200.00,130.00,70.00
255853,621,13,1,12,900.00,10800.00,7020.00,3780.00
255854,15,12,4,12,75.00,900.00,585.00,315.00
255855,183,12,7,5,40.00,200.00,130.00,70.00
255856,368,12,3,14,300.00,4200.00,2730.00,1470.00
255857,380,9,6,5,25.00,125.00,81.25,43.75
255858,554,3,7,11,40.00,440.00,286.00,154.00
255859,562,9,2,2,700.00,1400.00,910.00,490.00
255860,697,17,6,3,25.00,75.00,48.75,26.25
255861,154,14,4,11,75.00,825.00,536.25,288.75
255862,426,20,1,9,900.00,8100.00,5265.00,2835.00
255863,658,3,1,6,900.00,5400.00,3510.00,1890.00
255864,558,20,6,6,25.00,150.00,97.50,52.50
255865,428,5,4,12,75.00,900.00,585.00,315.00
255866,573,7,2,2,700.00,1400.00,910.00,490.00
255867,485,9,7,2,40.00,80.00,52.00,28.00
255868,264,4,3,2,300.00,600.00,390.00,210.00
255869,548,17,6,13,25.00,325.00,211.25,113.75
255870,205,7,2,4,700.00,2800.00,1820.00,980.00
255871,466,10,5,12,180.00,2160.00,1404.00,756.00
255872,606,18,1,1,900.00,900.00,585.00,315.00
255873,595,10,5,6,180.00,1080.00,702.00,378.00
255874,23,20,1,6,900.00,5400.00,3510.00,1890.00
255875,501,11,6,9,25.00,225.00,146.25,78.75
255876,117,13,2,12,700.00,8400.00,5460.00,2940.00
255877,300,18,5,12,180.00,2160.00,1404.00,756.00
255878,244,7,2,9,700.00,6300.00,4095.00,2205.00
255879,712,19,4,12,75.00,900.00,585.00,315.00
255880,442,14,4,11,75.00,825.00,536.25,288.75
255881,414,4,6,13,25.00,325.00,211.25,113.75
255882,103,11,4,13,75.00,975.00,633.75,341.25
255883,652,10,4,12,75.00,900.00,585.00,315.00
255884,221,9,5,7,180.00,1260.00,819.00,441.00
255885,249,6,5,8,180.00,1440.00,936.00,504.00
255886,571,14,2,9,700.00,6300.00,4095.00,2205.00
255887,342,19,2,4,700.00,2800.00,1820.00,980.00
255888,182,3,3,9,300.00,2700.00,1755.00,945.00
255889,342,9,5,3,180.00,540.00,351.00,189.00
255890,537,14,1,6,900.00,5400.00,3510.00,1890.00
255891,54,9,7,11,40.00,440.00,286.00,154.00
255892,709,1,6,13,25.00,325.00,211.25,113.75
255893,275,11,4,9,75.00,675.00,438.75,236.25
255894,361,12,3,4,300.00,1200.00,780.00,420.00
255895,614,6,7,13,40.00,520.00,338.00,182.00
255896,432,8,4,14,75.00,1050.00,682.50,367.50
255897,59,12,3,12,300.00,3600.00,2340.00,1260.00
255898,535,17,3,6,300.00,1800.00,1170.00,630.00
255899,54,15,3,3,300.00,900.00,585.00,315.00
255900,547,6,4,4,75.00,300.00,195.00,105.00
255901,113,6,1,1,900.00,900.00,585.00,315.00
255902,178,16,3,12,300.00,3600.00,2340.00,1260.00
255903,17,6,7,12,40.00,480.00,312.00,168.00
255904,461,14,4,13,75.00,975.00,633.75,341.25
255905,651,1,6,8,25.00,200.00,130.00,70.00
255906,443,3,7,7,40.00,280.00,182.00,98.00
255907,609,20,1,2,900.00,1800.00,1170.00,630.00
255908,229,14,7,5,40.00,200.00,130.00,70.00
255909,567,3,4,11,75.00,825.00,536.25,288.75
255910,133,3,1,14,900.00,12600.00,8190.00,4410.00
255911,262,7,1,8,900.00,7200.00,4680.00,2520.00
255912,157,13,4,8,75.00,600.00,390.00,210.00
255913,426,5,6,1,25.00,25.00,16.25,8.75
255914,272,6,6,2,25.00,50.00,32.50,17.50
255915,354,19,2,1,700.00,700.00,455.00,245.00
255916,219,17,5,13,180.00,2340.00,1521.00,819.00
255917,649,2,1,13,900.00,11700.00,7605.00,4095.00
255918,307,5,7,7,40.00,280.00,182.00,98.00
255919,503,17,5,8,180.00,1440.00,936.00,504.00
255920,384,20,3,5,300.00,1500.00,975.00,525.00
255921,374,17,4,10,75.00,750.00,487.50,262.50
255922,699,16,3,7,300.00,2100.00,1365.00,735.00
255923,176,16,5,10,180.00,1800.00,1170.00,630.00
255924,270,6,4,4,75.00,300.00,195.00,105.00
255925,192,8,4,11,75.00,825.00,536.25,288.75
255926,193,13,1,14,900.00,12600.00,8190.00,4410.00
255927,151,3,3,1,300.00,300.00,195.00,105.00
255928,471,1,6,14,25.00,350.00,227.50,122.50
255929,68,13,6,9,25.00,225.00,146.25,78.75
255930,464,9,4,5,75.00,375.00,243.75,131.25
255931,468,8,4,4,75.00,300.00,195.00,105.00
255932,627,12,4,12,75.00,900.00,585.00,315.00
255933,263,14,7,6,40.00,240.00,156.00,84.00
255934,100,3,5,13,180.00,2340.00,1521.00,819.00
255935,347,2,7,11,40.00,440.00,286.00,154.00
255936,238,5,4,9,75.00,675.00,438.75,236.25
255937,205,10,7,6,40.00,240.00,156.00,84.00
255938,623,16,5,1,180.00,180.00,117.00,63.00
255939,268,6,2,1,700.00,700.00,455.00,245.00
255940,167,11,1,13,900.00,11700.00,7605.00,4095.00
255941,667,15,7,6,40.00,240.00,156.00,84.00
255942,146,14,3,13,300.00,3900.00,2535.00,1365.00
255943,421,8,6,5,25.00,125.00,81.25,43.75
255944,8,17,6,4,25.00,100.00,65.00,35.00
255945,126,9,6,14,25.00,350.00,227.50,122.50
255946,66,3,3,1,300.00,300.00,195.00,105.00
255947,690,18,4,12,75.00,900.00,585.00,315.00
255948,9,14,4,12,75.00,900.00,585.00,315.00
255949,211,14,7,4,40.00,160.00,104.00,56.00
255950,566,10,4,13,75.00,975.00,633.75,341.25
255951,67,12,6,13,25.00,325.00,211.25,113.75
255952,307,13,1,4,900.00,3600.00,2340.00,1260.00
255953,329,7,5,7,180.00,1260.00,819.00,441.00
255954,623,5,2,7,700.00,4900.00,3185.00,1715.00
255955,231,8,5,9,180.00,1620.00,1053.00,567.00
255956,118,4,5,2,180.00,360.00,234.00,126.00
255957,336,12,1,11,900.00,9900.00,6435.00,3465.00
255958,521,2,1,3,900.00,2700.00,1755.00,945.00
255959,389,19,5,11,180.00,1980.00,1287.00,693.00
255960,445,7,4,7,75.00,525.00,341.25,183.75
255961,545,12,7,13,40.00,520.00,338.00,182.00
255962,58,16,2,3,700.00,2100.00,1365.00,735.00
255963,640,12,2,14,700.00,9800.00,6370.00,3430.00
255964,3,13,4,2,75.00,150.00,97.50,52.50
255965,417,4,2,2,700.00,1400.00,910.00,490.00
255966,239,5,1,11,900.00,9900.00,6435.00,3465.00
255967,647,14,5,11,180.00,1980.00,1287.00,693.00
255968,75,1,6,12,25.00,300.00,195.00,105.00
255969,93,3,1,6,900.00,5400.00,3510.00,1890.00
255970,550,18,7,14,40.00,560.00,364.00,196.00
255971,157,19,4,6,75.00,450.00,292.50,157.50
255972,592,7,6,8,25.00,200.00,130.00,70.00
255973,268,8,3,13,300.00,3900.00,2535.00,1365.00
255974,110,20,3,9,300.00,2700.00,1755.00,945.00
255975,712,8,4,1,75.00,75.00,48.75,26.25
255976,25,20,1,11,900.00,9900.00,6435.00,3465.00
255977,44,1,7,11,40.00,440.00,286.00,154.00
255978,38,13,1,6,900.00,5400.00,3510.00,1890.00
255979,504,3,3,6,300.00,1800.00,1170.00,630.00
255980,494,6,6,6,25.00,150.00,97.50,52.50
255981,37,16,3,3,300.00,900.00,585.00,315.00
255982,407,15,3,11,300.00,3300.00,2145.00,1155.00
255983,220,18,3,2,300.00,600.00,390.00,210.00
255984,628,14,1,10,900.00,9000.00,5850.00,3150.00
255985,633,3,4,8,75.00,600.00,390.00,210.00
255986,71,7,5,7,180.00,1260.00,819.00,441.00
255987,233,10,4,13,75.00,975.00,633.75,341.25
255988,85,10,2,7,700.00,4900.00,3185.00,1715.00
255989,626,6,6,7,25.00,175.00,113.75,61.25
255990,354,4,5,13,180.00,2340.00,1521.00,819.00
255991,642,13,3,10,300.00,3000.00,1950.00,1050.00
255992,711,18,7,3,40.00,120.00,78.00,42.00
255993,626,10,7,13,40.00,520.00,338.00,182.00
255994,323,10,5,13,180.00,2340.00,1521.00,819.00
255995,271,7,7,13,40.00,520.00,338.00,182.00
255996,712,10,7,3,40.00,120.00,78.00,42.00
255997,655,19,5,10,180.00,1800.00,1170.00,630.00
255998,348,9,3,8,300.00,2400.00,1560.00,840.00
255999,353,19,6,5,25.00,125.00,81.25,43.75
256000,163,1,1,1,900.00,900.00,585.00,315.00
256001,342,2,6,5,25.00,125.00,81.25,43.75
256002,525,8,5,7,180.00,1260.00,819.00,441.00
256003,469,15,2,1,700.00,700.00,455.00,245.00
256004,520,12,5,4,180.00,720.00,468.00,252.00
256005,384,8,5,9,180.00,1620.00,1053.00,567.00
256006,333,12,1,2,900.00,1800.00,1170.00,630.00
256007,304,14,2,6,700.00,4200.00,2730.00,1470.00
256008,661,15,7,7,40.00,280.00,182.00,98.00
256009,426,1,2,8,700.00,5600.00,3640.00,1960.00
256010,265,6,6,3,25.00,75.00,48.75,26.25
256011,466,11,3,8,300.00,2400.00,1560.00,840.00
256012,543,13,5,2,180.00,360.00,234.00,126.00
256013,385,1,2,10,700.00,7000.00,4550.00,2450.00
256014,554,1,5,7,180.00,1260.00,819.00,441.00
256015,33,16,7,6,40.00,240.00,156.00,84.00
256016,157,16,6,9,25.00,225.00,146.25,78.75
256017,307,19,5,13,180.00,2340.00,1521.00,819.00
256018,40,20,6,2,25.00,50.00,32.50,17.50
256019,374,17,2,2,700.00,1400.00,910.00,490.00
256020,439,1,4,9,75.00,675.00,438.75,236.25
256021,161,16,5,2,180.00,360.00,234.00,126.00
256022,415,17,1,2,900.00,1800.00,1170.00,630.00
256023,336,13,2,1,700.00,700.00,455.00,245.00
256024,595,6,4,4,75.00,300.00,195.00,105.00
256025,456,1,7,9,40.00,360.00,234.00,126.00
256026,340,18,7,14,40.00,560.00,364.00,196.00
256027,324,2,5,2,180.00,360.00,234.00,126.00
256028,416,19,6,5,25.00,125.00,81.25,43.75
256029,276,12,6,12,25.00,300.00,195.00,105.00
256030,642,5,2,6,700.00,4200.00,2730.00,1470.00
256031,647,17,7,7,40.00,280.00,182.00,98.00
256032,379,10,7,5,40.00,200.00,130.00,70.00
256033,496,12,1,8,900.00,7200.00,4680.00,2520.00
256034,623,11,7,9,40.00,360.00,234.00,126.00
256035,42,12,7,8,40.00,320.00,208.00,112.00
256036,309,14,6,11,25.00,275.00,178.75,96.25
256037,300,4,4,3,75.00,225.00,146.25,78.75
256038,287,4,3,2,300.00,600.00,390.00,210.00
256039,427,2,6,2,25.00,50.00,32.50,17.50
256040,535,20,3,5,300.00,1500.00,975.00,525.00
256041,636,17,4,9,75.00,675.00,438.75,236.25
256042,420,3,4,10,75.00,750.00,487.50,262.50
256043,127,19,2,14,700.00,9800.00,6370.00,3430.00
256044,431,18,5,4,180.00,720.00,468.00,252.00
256045,137,9,7,10,40.00,400.00,260.00,140.00
256046,455,12,5,12,180.00,2160.00,1404.00,756.00
256047,685,7,4,3,75.00,225.00,146.25,78.75
256048,402,16,1,6,900.00,5400.00,3510.00,1890.00
256049,448,17,3,7,300.00,2100.00,1365.00,735.00
256050,513,2,4,12,75.00,900.00,585.00,315.00
256051,95,15,2,9,700.00,6300.00,4095.00,2205.00
256052,446,8,6,3,25.00,75.00,48.75,26.25
256053,447,4,3,6,300.00,1800.00,1170.00,630.00
256054,180,7,7,14,40.00,560.00,364.00,196.00
256055,404,13,4,14,75.00,1050.00,682.50,367.50
256056,462,11,4,3,75.00,225.00,146.25,78.75
256057,692,18,3,5,300.00,1500.00,975.00,525.00
256058,534,20,6,2,25.00,50.00,32.50,17.50
256059,635,11,2,2,700.00,1400.00,910.00,490.00
256060,237,14,4,13,75.00,975.00,633.75,341.25
256061,393,13,7,11,40.00,440.00,286.00,154.00
256062,27,10,3,13,300.00,3900.00,2535.00,1365.00
256063,605,12,4,5,75.00,375.00,243.75,131.25
256064,392,6,6,10,25.00,250.00,162.50,87.50
256065,395,10,2,13,700.00,9100.00,5915.00,3185.00
256066,639,13,1,4,900.00,3600.00,2340.00,1260.00
256067,455,11,5,1,180.00,180.00,117.00,63.00
256068,469,19,2,1,700.00,700.00,455.00,245.00
256069,385,17,4,8,75.00,600.00,390.00,210.00
256070,664,18,5,4,180.00,720.00,468.00,252.00
256071,673,15,5,5,180.00,900.00,585.00,315.00
256072,311,18,5,11,180.00,1980.00,1287.00,693.00
256073,686,14,4,5,75.00,375.00,243.75,131.25
256074,357,9,3,10,300.00,3000.00,1950.00,1050.00
256075,485,12,3,4,300.00,1200.00,780.00,420.00
256076,8,6,6,13,25.00,325.00,211.25,113.75
256077,45,7,7,6,40.00,240.00,156.00,84.00
256078,696,9,3,9,300.00,2700.00,1755.00,945.00
256079,620,8,3,12,300.00,3600.00,2340.00,1260.00
256080,118,10,3,4,300.00,1200.00,780.00,420.00
256081,429,4,4,8,75.00,600.00,390.00,210.00
256082,103,8,1,9,900.00,8100.00,5265.00,2835.00
256083,595,2,4,1,75.00,75.00,48.75,26.25
256084,624,12,7,4,40.00,160.00,104.00,56.00
256085,57,13,6,12,25.00,300.00,195.00,105.00
256086,603,15,6,1,25.00,25.00,16.25,8.75
256087,428,4,1,1,900.00,900.00,585.00,315.00
256088,429,10,6,3,25.00,75.00,48.75,26.25
256089,702,15,6,4,25.00,100.00,65.00,35.00
256090,73,2,6,14,25.00,350.00,227.50,122.50
256091,362,3,2,9,700.00,6300.00,4095.00,2205.00
256092,277,15,6,14,25.00,350.00,227.50,122.50
256093,32,16,2,7,700.00,4900.00,3185.00,1715.00
256094,221,18,7,10,40.00,400.00,260.00,140.00
256095,295,17,5,1,180.00,180.00,117.00,63.00
256096,502,8,7,5,40.00,200.00,130.00,70.00
256097,55,5,1,4,900.00,3600.00,2340.00,1260.00
256098,413,6,2,12,700.00,8400.00,5460.00,2940.00
256099,50,12,7,1,40.00,40.00,26.00,14.00
256100,342,13,7,3,40.00,120.00,78.00,42.00
256101,598,10,1,12,900.00,10800.00,7020.00,3780.00
256102,111,13,4,14,75.00,1050.00,682.50,367.50
256103,248,6,2,1,700.00,700.00,455.00,245.00
256104,601,3,7,9,40.00,360.00,234.00,126.00
256105,369,18,4,7,75.00,525.00,341.25,183.75
256106,689,15,5,8,180.00,1440.00,936.00,504.00
256107,593,6,2,11,700.00,7700.00,5005.00,2695.00
256108,502,19,1,9,900.00,8100.00,5265.00,2835.00
256109,270,12,3,11,300.00,3300.00,2145.00,1155.00
256110,359,6,7,2,40.00,80.00,52.00,28.00
256111,195,6,5,7,180.00,1260.00,819.00,441.00
256112,676,8,2,7,700.00,4900.00,3185.00,1715.00
256113,445,14,4,9,75.00,675.00,438.75,236.25
256114,327,20,3,10,300.00,3000.00,1950.00,1050.00
256115,191,4,7,9,40.00,360.00,234.00,126.00
256116,281,14,6,2,25.00,50.00,32.50,17.50
256117,112,8,3,7,300.00,2100.00,1365.00,735.00
256118,101,18,5,11,180.00,1980.00,1287.00,693.00
256119,330,1,3,13,300.00,3900.00,2535.00,1365.00
256120,428,6,5,3,180.00,540.00,351.00,189.00
256121,353,7,1,2,900.00,1800.00,1170.00,630.00
256122,507,17,3,14,300.00,4200.00,2730.00,1470.00
256123,474,14,2,10,700.00,7000.00,4550.00,2450.00
256124,135,4,7,4,40.00,160.00,104.00,56.00
256125,242,19,3,9,300.00,2700.00,1755.00,945.00
256126,61,8,3,10,300.00,3000.00,1950.00,1050.00
256127,140,4,3,1,300.00,300.00,195.00,105.00
256128,320,16,3,12,300.00,3600.00,2340.00,1260.00
256129,634,20,7,4,40.00,160.00,104.00,56.00
256130,213,15,5,5,180.00,900.00,585.00,315.00
256131,424,2,3,10,300.00,3000.00,1950.00,1050.00
256132,402,16,4,12,75.00,900.00,585.00,315.00
256133,61,3,1,10,900.00,9000.00,5850.00,3150.00
256134,306,3,5,6,180.00,1080.00,702.00,378.00
256135,432,18,1,12,900.00,10800.00,7020.00,3780.00
256136,376,17,1,13,900.00,11700.00,7605.00,4095.00
256137,237,13,7,9,40.00,360.00,234.00,126.00
256138,657,18,1,6,900.00,5400.00,3510.00,1890.00
256139,215,6,6,13,25.00,325.00,211.25,113.75
256140,495,2,7,5,40.00,200.00,130.00,70.00
256141,145,3,1,11,900.00,9900.00,6435.00,3465.00
256142,489,15,7,4,40.00,160.00,104.00,56.00
256143,347,14,7,4,40.00,160.00,104.00,56.00
256144,640,10,2,14,700.00,9800.00,6370.00,3430.00
256145,403,15,4,12,75.00,900.00,585.00,315.00
256146,490,11,5,2,180.00,360.00,234.00,126.00
256147,651,12,1,14,900.00,12600.00,8190.00,4410.00
256148,552,14,2,12,700.00,8400.00,5460.00,2940.00
256149,61,20,5,5,180.00,900.00,585.00,315.00
256150,272,6,2,2,700.00,1400.00,910.00,490.00
256151,447,5,5,10,180.00,1800.00,1170.00,630.00
256152,577,7,4,11,75.00,825.00,536.25,288.75
256153,91,15,3,12,300.00,3600.00,2340.00,1260.00
256154,352,15,4,3,75.00,225.00,146.25,78.75
256155,187,10,3,6,300.00,1800.00,1170.00,630.00
256156,647,5,5,4,180.00,720.00,468.00,252.00
256157,55,14,6,7,25.00,175.00,113.75,61.25
256158,255,2,2,12,700.00,8400.00,5460.00,2940.00
256159,177,1,2,4,700.00,2800.00,1820.00,980.00
256160,203,20,5,9,180.00,1620.00,1053.00,567.00
256161,721,4,7,4,40.00,160.00,104.00,56.00
256162,494,8,5,13,180.00,2340.00,1521.00,819.00
256163,348,14,4,11,75.00,825.00,536.25,288.75
256164,163,18,2,3,700.00,2100.00,1365.00,735.00
256165,549,1,4,8,75.00,600.00,390.00,210.00
256166,63,6,1,14,900.00,12600.00,8190.00,4410.00
256167,664,10,7,3,40.00,120.00,78.00,42.00
256168,669,6,1,1,900.00,900.00,585.00,315.00
256169,594,19,1,10,900.00,9000.00,5850.00,3150.00
256170,598,1,6,6,25.00,150.00,97.50,52.50
256171,298,11,4,12,75.00,900.00,585.00,315.00
256172,134,17,7,2,40.00,80.00,52.00,28.00
256173,82,12,4,9,75.00,675.00,438.75,236.25
256174,43,7,2,13,700.00,9100.00,5915.00,3185.00
256175,256,14,2,10,700.00,7000.00,4550.00,2450.00
256176,232,19,6,2,25.00,50.00,32.50,17.50
256177,515,1,6,9,25.00,225.00,146.25,78.75
256178,246,19,2,6,700.00,4200.00,2730.00,1470.00
256179,534,4,2,1,700.00,700.00,455.00,245.00
256180,312,19,3,7,300.00,2100.00,1365.00,735.00
256181,257,19,3,4,300.00,1200.00,780.00,420.00
256182,510,12,5,10,180.00,1800.00,1170.00,630.00
256183,678,10,6,8,25.00,200.00,130.00,70.00
256184,319,2,6,14,25.00,350.00,227.50,122.50
256185,674,8,7,3,40.00,120.00,78.00,42.00
256186,550,6,7,6,40.00,240.00,156.00,84.00
256187,168,18,6,1,25.00,25.00,16.25,8.75
256188,277,10,5,14,180.00,2520.00,1638.00,882.00
256189,261,1,1,1,900.00,900.00,585.00,315.00
256190,3,7,5,4,180.00,720.00,468.00,252.00
256191,570,6,5,6,180.00,1080.00,702.00,378.00
256192,488,13,4,7,75.00,525.00,341.25,183.75
256193,176,10,5,2,180.00,360.00,234.00,126.00
256194,710,20,3,7,300.00,2100.00,1365.00,735.00
256195,259,4,4,7,75.00,525.00,341.25,183.75
256196,252,18,6,14,25.00,350.00,227.50,122.50
256197,594,16,6,4,25.00,100.00,65.00,35.00
256198,566,15,5,5,180.00,900.00,585.00,315.00
256199,557,3,5,5,180.00,900.00,585.00,315.00
256200,287,1,5,11,180.00,1980.00,1287.00,693.00
256201,1,18,2,9,700.00,6300.00,4095.00,2205.00
256202,71,5,2,1,700.00,700.00,455.00,245.00
256203,726,16,3,11,300.00,3300.00,2145.00,1155.00
256204,296,19,7,10,40.00,400.00,260.00,140.00
256205,200,19,2,4,700.00,2800.00,1820.00,980.00
256206,377,4,6,6,25.00,150.00,97.50,52.50
256207,296,4,5,8,180.00,1440.00,936.00,504.00
256208,400,17,1,13,900.00,11700.00,7605.00,4095.00
256209,137,18,3,11,300.00,3300.00,2145.00,1155.00
256210,90,18,4,13,75.00,975.00,633.75,341.25
256211,241,18,6,12,25.00,300.00,195.00,105.00
256212,672,2,1,13,900.00,11700.00,7605.00,4095.00
256213,338,4,1,6,900.00,5400.00,3510.00,1890.00
256214,360,5,2,10,700.00,7000.00,4550.00,2450.00
256215,367,10,2,14,700.00,9800.00,6370.00,3430.00
256216,237,16,3,2,300.00,600.00,390.00,210.00
256217,509,1,2,5,700.00,3500.00,2275.00,1225.00
256218,663,11,6,10,25.00,250.00,162.50,87.50
256219,217,19,4,7,75.00,525.00,341.25,183.75
256220,150,7,3,9,300.00,2700.00,1755.00,945.00
256221,388,12,3,2,300.00,600.00,390.00,210.00
256222,710,2,6,14,25.00,350.00,227.50,122.50
256223,361,9,6,4,25.00,100.00,65.00,35.00
256224,214,10,5,1,180.00,180.00,117.00,63.00
256225,132,11,4,4,75.00,300.00,195.00,105.00
256226,174,8,4,3,75.00,225.00,146.25,78.75
256227,550,19,6,9,25.00,225.00,146.25,78.75
256228,478,14,1,3,900.00,2700.00,1755.00,945.00
256229,29,9,2,5,700.00,3500.00,2275.00,1225.00
256230,104,2,3,1,300.00,300.00,195.00,105.00
256231,330,5,5,8,180.00,1440.00,936.00,504.00
256232,661,4,2,6,700.00,4200.00,2730.00,1470.00
