date,store,region,product,category,unit_price,quantity,total_sales
2024-09-03,Store B,South,Laptop,Electronics,900,1,900
2023-03-01,Store B,West,Keyboard,Accessories,40,7,280
2023-06-16,Store B,West,Monitor,Electronics,180,1,180
2023-07-21,Store D,West,Smartphone,Electronics,700,1,700
2023-05-26,Store A,North,Headphones,Accessories,75,3,225
2024-11-06,Store D,North,Laptop,Electronics,900,8,7200
2024-03-14,Store A,West,Monitor,Electronics,180,1,180
2023-08-30,Store E,North,Laptop,Electronics,900,6,5400
2024-08-03,Store B,North,Tablet,Electronics,300,9,2700
2024-11-17,Store A,North,Smartphone,Electronics,700,11,7700
2024-07-14,Store D,North,Smartphone,Electronics,700,10,7000
2024-04-27,Store A,North,Monitor,Electronics,180,13,2340
2023-04-18,Store C,East,Mouse,Accessories,25,11,275
2023-08-14,Store E,West,Keyboard,Accessories,40,12,480
2024-11-03,Store E,South,Tablet,Electronics,300,9,2700
2024-09-22,Store B,West,Keyboard,Accessories,40,5,200
2024-10-22,Store B,South,Headphones,Accessories,75,3,225
2024-10-23,Store D,South,Smartphone,Electronics,700,3,2100
2024-03-07,Store A,North,Laptop,Electronics,900,5,4500
2024-10-16,Store C,West,Smartphone,Electronics,700,7,4900
2024-02-23,Store E,West,Monitor,Electronics,180,13,2340
2024-03-30,Store A,North,Headphones,Accessories,75,5,375
2023-06-09,Store C,South,Tablet,Electronics,300,4,1200
2024-06-06,Store A,East,Keyboard,Accessories,40,1,40
2024-10-11,Store B,North,Keyboard,Accessories,40,6,240
2024-08-12,Store E,South,Smartphone,Electronics,700,11,7700
2023-03-18,Store C,South,Tablet,Electronics,300,3,900
2024-05-23,Store B,South,Tablet,Electronics,300,7,2100
2024-03-16,Store D,South,Keyboard,Accessories,40,6,240
2023-09-11,Store D,East,Laptop,Electronics,900,5,4500
2023-11-16,Store B,North,Headphones,Accessories,75,8,600
2023-09-20,Store C,East,Smartphone,Electronics,700,14,9800
2024-08-19,Store C,West,Mouse,Accessories,25,13,325
2024-10-19,Store E,East,Headphones,Accessories,75,13,975
2024-07-07,Store B,West,Headphones,Accessories,75,9,675
2024-01-09,Store D,North,Mouse,Accessories,25,10,250
2024-09-28,Store B,East,Tablet,Electronics,300,14,4200
2023-06-16,Store A,West,Tablet,Electronics,300,12,3600
2024-04-03,Store C,North,Smartphone,Electronics,700,6,4200
2023-10-07,Store A,North,Tablet,Electronics,300,6,1800
2024-11-30,Store D,South,Mouse,Accessories,25,8,200
2023-10-29,Store C,West,Keyboard,Accessories,40,4,160
2024-06-14,Store D,East,Headphones,Accessories,75,8,600
2024-08-02,Store D,East,Monitor,Electronics,180,3,540
2023-08-06,Store D,North,Monitor,Electronics,180,2,360
2023-04-12,Store E,South,Keyboard,Accessories,40,8,320
2024-07-07,Store D,South,Mouse,Accessories,25,9,225
2023-10-15,Store D,South,Monitor,Electronics,180,4,720
2023-06-16,Store A,North,Headphones,Accessories,75,13,975
2024-09-12,Store A,North,Monitor,Electronics,180,5,900
2023-02-05,Store A,West,Laptop,Electronics,900,3,2700
2023-12-19,Store C,East,Monitor,Electronics,180,12,2160
2024-11-06,Store E,East,Laptop,Electronics,900,4,3600
2023-03-14,Store C,West,Mouse,Accessories,25,12,300
2024-10-09,Store E,West,Monitor,Electronics,180,6,1080
2023-12-19,Store E,North,Headphones,Accessories,75,3,225
2023-03-11,Store B,East,Monitor,Electronics,180,3,540
2024-02-29,Store B,East,Monitor,Electronics,180,11,1980
2024-12-08,Store B,East,Monitor,Electronics,180,8,1440
2024-07-14,Store E,North,Headphones,Accessories,75,1,75
2024-10-03,Store E,North,Tablet,Electronics,300,7,2100
2024-05-31,Store C,West,Mouse,Accessories,25,11,275
2024-03-03,Store E,North,Keyboard,Accessories,40,4,160
2024-06-22,Store D,North,Tablet,Electronics,300,4,1200
2023-06-09,Store D,East,Tablet,Electronics,300,9,2700
2023-05-29,Store E,East,Mouse,Accessories,25,5,125
2023-08-18,Store D,West,Keyboard,Accessories,40,12,480
2024-12-12,Store E,North,Laptop,Electronics,900,13,11700
2024-07-15,Store B,East,Monitor,Electronics,180,11,1980
2023-03-08,Store E,East,Headphones,Accessories,75,5,375
2024-01-16,Store B,West,Smartphone,Electronics,700,14,9800
2023-02-27,Store A,East,Mouse,Accessories,25,14,350
2023-09-16,Store D,West,Laptop,Electronics,900,12,10800
2023-12-08,Store A,East,Tablet,Electronics,300,1,300
2023-05-10,Store D,West,Smartphone,Electronics,700,8,5600
2024-12-27,Store A,West,Tablet,Electronics,300,6,1800
2023-06-21,Store E,West,Mouse,Accessories,25,2,50
2024-09-05,Store A,South,Headphones,Accessories,75,5,375
2023-07-28,Store D,South,Tablet,Electronics,300,5,1500
2023-12-20,Store C,North,Monitor,Electronics,180,10,1800
2024-04-15,Store D,North,Keyboard,Accessories,40,5,200
2023-04-26,Store C,East,Tablet,Electronics,300,5,1500
2023-09-21,Store E,South,Monitor,Electronics,180,13,2340
2024-10-23,Store D,West,Headphones,Accessories,75,3,225
2024-03-17,Store A,North,Headphones,Accessories,75,3,225
2024-07-01,Store E,North,Laptop,Electronics,900,5,4500
2024-03-28,Store D,West,Laptop,Electronics,900,10,9000
2024-04-21,Store E,West,Headphones,Accessories,75,5,375
2023-10-14,Store C,South,Mouse,Accessories,25,7,175
2023-10-30,Store E,West,Headphones,Accessories,75,13,975
2023-11-07,Store A,North,Headphones,Accessories,75,10,750
2023-07-27,Store D,North,Laptop,Electronics,900,12,10800
2024-09-09,Store C,South,Tablet,Electronics,300,14,4200
2024-03-21,Store E,East,Mouse,Accessories,25,3,75
2024-10-31,Store B,South,Laptop,Electronics,900,10,9000
2024-09-24,Store C,North,Headphones,Accessories,75,1,75
2023-02-24,Store C,South,Smartphone,Electronics,700,5,3500
2023-01-12,Store A,East,Monitor,Electronics,180,5,900
2024-10-18,Store A,North,Mouse,Accessories,25,1,25
2024-02-04,Store E,West,Smartphone,Electronics,700,4,2800
2024-10-09,Store B,North,Laptop,Electronics,900,7,6300
2024-05-29,Store C,West,Laptop,Electronics,900,10,9000
2024-10-17,Store E,North,Smartphone,Electronics,700,6,4200
2024-06-25,Store B,East,Smartphone,Electronics,700,4,2800
2023-08-25,Store E,West,Mouse,Accessories,25,14,350
2023-10-06,Store C,North,Keyboard,Accessories,40,1,40
2023-12-14,Store E,West,Mouse,Accessories,25,13,325
2024-09-18,Store A,North,Smartphone,Electronics,700,5,3500
2023-04-14,Store A,East,Smartphone,Electronics,700,9,6300
2024-09-21,Store D,South,Mouse,Accessories,25,9,225
2024-05-31,Store B,East,Keyboard,Accessories,40,14,560
2023-09-05,Store C,South,Tablet,Electronics,300,6,1800
2023-12-30,Store B,North,Monitor,Electronics,180,1,180
2023-11-17,Store A,East,Smartphone,Electronics,700,6,4200
2024-09-24,Store C,East,Smartphone,Electronics,700,8,5600
2023-10-13,Store D,South,Tablet,Electronics,300,12,3600
2023-05-29,Store A,East,Mouse,Accessories,25,5,125
2023-03-25,Store A,South,Laptop,Electronics,900,8,7200
2024-02-10,Store B,South,Monitor,Electronics,180,8,1440
2024-03-31,Store E,South,Smartphone,Electronics,700,14,9800
2023-06-10,Store B,East,Mouse,Accessories,25,3,75
2024-04-04,Store A,West,Mouse,Accessories,25,10,250
2024-07-03,Store B,North,Smartphone,Electronics,700,13,9100
2024-05-14,Store E,East,Smartphone,Electronics,700,3,2100
2024-05-23,Store D,West,Headphones,Accessories,75,1,75
2024-10-15,Store C,South,Headphones,Accessories,75,2,150
2024-04-25,Store A,West,Monitor,Electronics,180,7,1260
2024-10-24,Store B,West,Tablet,Electronics,300,7,2100
2023-04-24,Store A,North,Mouse,Accessories,25,13,325
2024-07-31,Store C,West,Mouse,Accessories,25,10,250
2023-12-27,Store B,East,Laptop,Electronics,900,14,12600
2023-12-07,Store D,North,Monitor,Electronics,180,12,2160
2024-03-24,Store C,North,Keyboard,Accessories,40,7,280
2023-06-29,Store E,North,Smartphone,Electronics,700,10,7000
2024-12-02,Store E,South,Monitor,Electronics,180,13,2340
2024-02-11,Store A,South,Smartphone,Electronics,700,8,5600
2024-10-27,Store E,North,Monitor,Electronics,180,1,180
2023-07-15,Store B,North,Tablet,Electronics,300,9,2700
2024-04-10,Store E,South,Keyboard,Accessories,40,2,80
2023-11-07,Store D,South,Smartphone,Electronics,700,8,5600
2023-09-19,Store B,South,Tablet,Electronics,300,6,1800
2024-02-23,Store A,South,Headphones,Accessories,75,8,600
2024-02-10,Store A,South,Smartphone,Electronics,700,8,5600
2023-05-23,Store E,South,Headphones,Accessories,75,5,375
2023-12-08,Store E,East,Laptop,Electronics,900,7,6300
2023-11-12,Store A,South,Headphones,Accessories,75,1,75
2023-04-11,Store B,West,Mouse,Accessories,25,10,250
2023-09-01,Store C,West,Mouse,Accessories,25,13,325
2024-05-04,Store A,North,Monitor,Electronics,180,9,1620
2023-01-12,Store D,West,Smartphone,Electronics,700,4,2800
2023-08-27,Store B,West,Smartphone,Electronics,700,7,4900
2024-07-14,Store C,East,Monitor,Electronics,180,11,1980
2023-02-11,Store C,South,Tablet,Electronics,300,8,2400
2024-11-08,Store B,South,Smartphone,Electronics,700,14,9800
2024-08-16,Store A,West,Keyboard,Accessories,40,2,80
2024-03-04,Store C,South,Smartphone,Electronics,700,5,3500
2023-06-07,Store D,South,Smartphone,Electronics,700,13,9100
2023-08-04,Store B,North,Laptop,Electronics,900,9,8100
2024-10-31,Store E,North,Smartphone,Electronics,700,12,8400
2024-04-06,Store A,East,Smartphone,Electronics,700,14,9800
2023-05-14,Store B,North,Keyboard,Accessories,40,2,80
2023-03-08,Store D,South,Headphones,Accessories,75,3,225
2023-01-07,Store C,South,Mouse,Accessories,25,9,225
2024-06-09,Store A,East,Tablet,Electronics,300,2,600
2023-03-14,Store A,West,Headphones,Accessories,75,2,150
2024-02-03,Store B,East,Tablet,Electronics,300,10,3000
2024-02-09,Store B,South,Smartphone,Electronics,700,5,3500
2024-11-05,Store D,West,Mouse,Accessories,25,12,300
2024-07-31,Store E,North,Tablet,Electronics,300,14,4200
2023-05-10,Store B,East,Headphones,Accessories,75,8,600
2024-04-10,Store B,West,Laptop,Electronics,900,13,11700
2023-07-25,Store B,East,Mouse,Accessories,25,6,150
2023-09-23,Store D,North,Laptop,Electronics,900,1,900
2024-06-20,Store C,West,Headphones,Accessories,75,3,225
2023-09-10,Store E,East,Laptop,Electronics,900,10,9000
2023-10-16,Store D,North,Tablet,Electronics,300,1,300
2023-06-13,Store B,South,Smartphone,Electronics,700,14,9800
2023-04-05,Store C,West,Headphones,Accessories,75,12,900
2023-04-20,Store B,North,Keyboard,Accessories,40,5,200
2023-12-02,Store D,East,Tablet,Electronics,300,12,3600
2023-08-26,Store A,South,Mouse,Accessories,25,4,100
2024-01-16,Store B,East,Tablet,Electronics,300,1,300
2024-03-11,Store C,West,Smartphone,Electronics,700,1,700
2024-04-27,Store E,North,Smartphone,Electronics,700,9,6300
2023-01-25,Store A,East,Smartphone,Electronics,700,12,8400
2024-10-14,Store B,East,Headphones,Accessories,75,7,525
2023-04-27,Store B,North,Keyboard,Accessories,40,14,560
2024-01-27,Store A,West,Keyboard,Accessories,40,1,40
2024-06-20,Store A,West,Tablet,Electronics,300,7,2100
2023-03-20,Store A,South,Headphones,Accessories,75,5,375
2024-08-02,Store B,South,Laptop,Electronics,900,9,8100
2023-06-22,Store A,West,Smartphone,Electronics,700,5,3500
2023-01-12,Store B,East,Smartphone,Electronics,700,9,6300
2023-05-08,Store B,North,Laptop,Electronics,900,14,12600
2024-08-30,Store A,East,Mouse,Accessories,25,14,350
2023-04-02,Store D,South,Headphones,Accessories,75,9,675
2024-10-14,Store E,North,Keyboard,Accessories,40,3,120
2024-06-26,Store E,East,Headphones,Accessories,75,2,150
2024-06-15,Store D,West,Mouse,Accessories,25,12,300
2024-10-19,Store A,East,Tablet,Electronics,300,5,1500
2024-03-22,Store B,North,Laptop,Electronics,900,10,9000
2024-01-25,Store C,East,Monitor,Electronics,180,3,540
2024-11-02,Store D,South,Monitor,Electronics,180,14,2520
2023-02-12,Store E,North,Laptop,Electronics,900,11,9900
2023-09-11,Store E,East,Laptop,Electronics,900,9,8100
2023-05-10,Store B,South,Keyboard,Accessories,40,5,200
2023-03-01,Store E,South,Smartphone,Electronics,700,10,7000
2024-10-24,Store E,South,Tablet,Electronics,300,13,3900
2024-04-11,Store B,East,Mouse,Accessories,25,14,350
2023-10-14,Store A,East,Keyboard,Accessories,40,5,200
2024-05-31,Store E,North,Smartphone,Electronics,700,6,4200
2024-04-11,Store A,West,Keyboard,Accessories,40,4,160
2023-12-11,Store C,West,Headphones,Accessories,75,1,75
2024-10-03,Store A,North,Smartphone,Electronics,700,14,9800
2024-01-17,Store B,West,Keyboard,Accessories,40,3,120
2024-11-20,Store B,West,Tablet,Electronics,300,4,1200
2023-09-10,Store B,North,Laptop,Electronics,900,3,2700
2023-02-25,Store E,North,Keyboard,Accessories,40,10,400
2024-04-07,Store D,North,Mouse,Accessories,25,8,200
2024-04-01,Store E,South,Mouse,Accessories,25,7,175
2023-03-24,Store A,North,Headphones,Accessories,75,4,300
2023-04-09,Store C,South,Mouse,Accessories,25,3,75
2023-05-29,Store C,East,Mouse,Accessories,25,5,125
2023-11-25,Store C,North,Tablet,Electronics,300,7,2100
2023-06-05,Store C,West,Laptop,Electronics,900,5,4500
2023-07-09,Store D,West,Tablet,Electronics,300,8,2400
2024-05-08,Store C,West,Smartphone,Electronics,700,1,700
2023-09-20,Store E,West,Tablet,Electronics,300,14,4200
2023-03-21,Store C,South,Laptop,Electronics,900,3,2700
2024-02-04,Store B,East,Keyboard,Accessories,40,12,480
2024-08-31,Store A,North,Headphones,Accessories,75,10,750
2023-09-17,Store E,North,Keyboard,Accessories,40,13,520
2024-09-06,Store D,East,Keyboard,Accessories,40,12,480
2024-07-05,Store E,West,Monitor,Electronics,180,14,2520
2023-04-11,Store B,North,Headphones,Accessories,75,1,75
2023-12-25,Store C,East,Mouse,Accessories,25,9,225
2024-01-15,Store C,West,Laptop,Electronics,900,2,1800
2023-08-09,Store D,North,Monitor,Electronics,180,5,900
2024-02-24,Store A,West,Mouse,Accessories,25,14,350
2023-05-04,Store C,East,Tablet,Electronics,300,3,900
2024-02-26,Store D,South,Mouse,Accessories,25,14,350
2023-08-19,Store C,West,Laptop,Electronics,900,7,6300
2024-11-20,Store E,West,Laptop,Electronics,900,3,2700
2023-03-04,Store D,South,Smartphone,Electronics,700,5,3500
2024-04-29,Store D,East,Smartphone,Electronics,700,2,1400
2024-09-19,Store D,East,Headphones,Accessories,75,2,150
2024-12-03,Store C,South,Mouse,Accessories,25,9,225
2024-07-27,Store D,West,Headphones,Accessories,75,3,225
2024-04-27,Store E,South,Keyboard,Accessories,40,7,280
2024-06-02,Store A,South,Headphones,Accessories,75,9,675
2023-06-04,Store A,South,Mouse,Accessories,25,11,275
2023-04-02,Store B,North,Headphones,Accessories,75,12,900
2024-06-09,Store E,South,Tablet,Electronics,300,4,1200
2024-03-30,Store E,West,Mouse,Accessories,25,2,50
2024-08-20,Store D,West,Smartphone,Electronics,700,14,9800
2024-10-06,Store B,West,Monitor,Electronics,180,3,540
2024-05-24,Store E,South,Smartphone,Electronics,700,8,5600
2023-07-02,Store E,North,Headphones,Accessories,75,10,750
2024-01-21,Store E,North,Tablet,Electronics,300,1,300
2024-07-27,Store C,North,Mouse,Accessories,25,7,175
2024-12-31,Store E,South,Keyboard,Accessories,40,14,560
2024-02-09,Store C,East,Tablet,Electronics,300,14,4200
2023-09-03,Store E,South,Keyboard,Accessories,40,8,320
2024-08-13,Store A,East,Keyboard,Accessories,40,1,40
2024-10-22,Store C,North,Smartphone,Electronics,700,9,6300
2024-10-11,Store C,West,Keyboard,Accessories,40,1,40
2024-04-15,Store D,North,Headphones,Accessories,75,4,300
2024-02-27,Store E,West,Smartphone,Electronics,700,10,7000
2023-03-06,Store B,West,Mouse,Accessories,25,3,75
2023-01-13,Store B,North,Headphones,Accessories,75,7,525
2023-08-01,Store B,South,Monitor,Electronics,180,14,2520
2023-08-30,Store B,East,Headphones,Accessories,75,3,225
2024-05-07,Store A,West,Monitor,Electronics,180,6,1080
2023-08-01,Store B,South,Monitor,Electronics,180,7,1260
2024-11-23,Store D,South,Tablet,Electronics,300,10,3000
2023-12-04,Store B,North,Laptop,Electronics,900,8,7200
2023-06-22,Store D,North,Laptop,Electronics,900,8,7200
2024-11-02,Store C,North,Headphones,Accessories,75,10,750
2023-06-13,Store E,North,Monitor,Electronics,180,2,360
2024-04-09,Store B,West,Smartphone,Electronics,700,2,1400
2024-05-11,Store D,North,Smartphone,Electronics,700,14,9800
2024-11-30,Store D,North,Keyboard,Accessories,40,8,320
2024-01-30,Store E,South,Keyboard,Accessories,40,9,360
2024-12-03,Store C,South,Tablet,Electronics,300,5,1500
2023-11-04,Store B,East,Tablet,Electronics,300,11,3300
2023-07-02,Store D,South,Smartphone,Electronics,700,14,9800
2024-09-20,Store B,North,Laptop,Electronics,900,14,12600
2024-05-24,Store A,North,Monitor,Electronics,180,3,540
2024-12-08,Store D,East,Headphones,Accessories,75,11,825
2024-06-29,Store C,North,Smartphone,Electronics,700,7,4900
2024-07-17,Store E,East,Smartphone,Electronics,700,3,2100
2024-09-15,Store D,East,Laptop,Electronics,900,4,3600
2024-08-16,Store A,North,Keyboard,Accessories,40,6,240
2023-08-15,Store E,South,Monitor,Electronics,180,12,2160
2024-03-11,Store C,South,Headphones,Accessories,75,10,750
2024-02-26,Store B,South,Tablet,Electronics,300,10,3000
2024-07-07,Store B,East,Tablet,Electronics,300,14,4200
2023-01-21,Store D,South,Laptop,Electronics,900,12,10800
2024-07-07,Store E,East,Mouse,Accessories,25,9,225
2024-02-01,Store A,West,Keyboard,Accessories,40,10,400
2024-09-16,Store A,East,Headphones,Accessories,75,9,675
2023-04-15,Store C,North,Tablet,Electronics,300,7,2100
2023-07-11,Store E,North,Headphones,Accessories,75,12,900
2023-01-17,Store E,South,Laptop,Electronics,900,9,8100
2023-04-30,Store B,North,Headphones,Accessories,75,1,75
2024-01-28,Store C,South,Keyboard,Accessories,40,9,360
2024-02-29,Store C,West,Smartphone,Electronics,700,2,1400
2023-05-09,Store C,East,Keyboard,Accessories,40,9,360
2023-05-10,Store E,North,Laptop,Electronics,900,10,9000
2024-07-25,Store B,South,Headphones,Accessories,75,13,975
2024-07-13,Store C,West,Smartphone,Electronics,700,7,4900
2023-01-29,Store B,North,Tablet,Electronics,300,9,2700
2023-04-07,Store C,North,Monitor,Electronics,180,13,2340
2023-01-10,Store E,West,Keyboard,Accessories,40,1,40
2023-08-30,Store B,East,Mouse,Accessories,25,5,125
2023-08-20,Store D,North,Monitor,Electronics,180,12,2160
2023-10-11,Store C,West,Mouse,Accessories,25,13,325
2024-12-15,Store E,South,Laptop,Electronics,900,13,11700
2024-12-26,Store B,North,Laptop,Electronics,900,3,2700
2023-07-19,Store A,East,Monitor,Electronics,180,6,1080
2023-03-20,Store E,East,Mouse,Accessories,25,7,175
2023-06-22,Store E,West,Smartphone,Electronics,700,6,4200
2024-04-11,Store A,East,Headphones,Accessories,75,7,525
2024-08-03,Store A,South,Mouse,Accessories,25,6,150
2024-02-20,Store D,West,Monitor,Electronics,180,13,2340
2024-03-24,Store D,West,Mouse,Accessories,25,5,125
2023-03-28,Store D,East,Smartphone,Electronics,700,14,9800
2023-04-11,Store E,East,Headphones,Accessories,75,10,750
2023-01-08,Store E,West,Monitor,Electronics,180,1,180
2023-07-19,Store E,South,Monitor,Electronics,180,6,1080
