sale_date,store,region,product,category,unit_price,quantity,total_sales,sale_year,sale_month,sale_quarter,weekday,estimated_profit,estimated_cost
2023-05-12,Store D,South,Keyboard,Accessories,40,9,360,2023,5,2,Friday,125.99999999999999,234.0
2023-01-13,Store A,North,Laptop,Electronics,900,6,5400,2023,1,1,Friday,1889.9999999999998,3510.0
2024-04-01,Store B,East,Mouse,Accessories,25,6,150,2024,4,2,Monday,52.5,97.5
2024-03-16,Store A,East,Tablet,Electronics,300,10,3000,2024,3,1,Saturday,1050.0,1950.0
2023-04-08,Store E,South,Tablet,Electronics,300,8,2400,2023,4,2,Saturday,840.0,1560.0
2023-04-30,Store A,West,Keyboard,Accessories,40,3,120,2023,4,2,Sunday,42.0,78.0
2023-10-20,Store E,South,Monitor,Electronics,180,7,1260,2023,10,4,Friday,441.0,819.0
2024-12-11,Store D,West,Keyboard,Accessories,40,13,520,2024,12,4,Wednesday,182.0,338.0
2023-01-01,Store E,North,Tablet,Electronics,300,2,600,2023,1,1,Sunday,210.0,390.0
2024-07-25,Store E,North,Smartphone,Electronics,700,10,7000,2024,7,3,Thursday,2450.0,4550.0
2023-09-07,Store C,North,Keyboard,Accessories,40,10,400,2023,9,3,Thursday,140.0,260.0
2024-10-13,Store D,South,Headphones,Accessories,75,11,825,2024,10,4,Sunday,288.75,536.25
2023-05-29,Store B,North,Mouse,Accessories,25,13,325,2023,5,2,Monday,113.74999999999999,211.25
2024-01-30,Store D,South,Tablet,Electronics,300,5,1500,2024,1,1,Tuesday,525.0,975.0
2023-02-13,Store C,North,Mouse,Accessories,25,1,25,2023,2,1,Monday,8.75,16.25
2024-11-28,Store E,South,Keyboard,Accessories,40,10,400,2024,11,4,Thursday,140.0,260.0
2024-09-11,Store D,North,Headphones,Accessories,75,7,525,2024,9,3,Wednesday,183.75,341.25
2023-02-13,Store C,East,Tablet,Electronics,300,3,900,2023,2,1,Monday,315.0,585.0
2023-03-19,Store B,South,Smartphone,Electronics,700,14,9800,2023,3,1,Sunday,3430.0,6370.0
2023-08-14,Store E,East,Monitor,Electronics,180,8,1440,2023,8,3,Monday,503.99999999999994,936.0
2023-06-11,Store D,North,Mouse,Accessories,25,3,75,2023,6,2,Sunday,26.25,48.75
2023-09-10,Store D,South,Mouse,Accessories,25,7,175,2023,9,3,Sunday,61.24999999999999,113.75
2023-05-12,Store E,North,Laptop,Electronics,900,3,2700,2023,5,2,Friday,944.9999999999999,1755.0
2024-03-23,Store D,South,Tablet,Electronics,300,8,2400,2024,3,1,Saturday,840.0,1560.0
2024-04-18,Store E,West,Headphones,Accessories,75,10,750,2024,4,2,Thursday,262.5,487.5
2024-10-17,Store C,East,Tablet,Electronics,300,4,1200,2024,10,4,Thursday,420.0,780.0
2023-04-19,Store E,West,Laptop,Electronics,900,4,3600,2023,4,2,Wednesday,1260.0,2340.0
2024-12-06,Store B,North,Monitor,Electronics,180,14,2520,2024,12,4,Friday,882.0,1638.0
2023-02-04,Store E,South,Tablet,Electronics,300,10,3000,2023,2,1,Saturday,1050.0,1950.0
2024-04-11,Store D,East,Keyboard,Accessories,40,6,240,2024,4,2,Thursday,84.0,156.0
2023-10-02,Store E,East,Monitor,Electronics,180,1,180,2023,10,4,Monday,62.99999999999999,117.0
2023-07-06,Store E,East,Mouse,Accessories,25,6,150,2023,7,3,Thursday,52.5,97.5
2023-08-31,Store E,North,Monitor,Electronics,180,7,1260,2023,8,3,Thursday,441.0,819.0
2023-09-21,Store B,North,Mouse,Accessories,25,7,175,2023,9,3,Thursday,61.24999999999999,113.75
2024-06-05,Store B,East,Mouse,Accessories,25,9,225,2024,6,2,Wednesday,78.75,146.25
2024-11-08,Store D,South,Tablet,Electronics,300,6,1800,2024,11,4,Friday,630.0,1170.0
2024-06-24,Store D,North,Smartphone,Electronics,700,1,700,2024,6,2,Monday,244.99999999999997,455.0
2023-03-28,Store E,North,Headphones,Accessories,75,3,225,2023,3,1,Tuesday,78.75,146.25
2024-06-18,Store A,North,Mouse,Accessories,25,3,75,2024,6,2,Tuesday,26.25,48.75
2023-07-29,Store C,West,Monitor,Electronics,180,5,900,2023,7,3,Saturday,315.0,585.0
2023-02-15,Store E,East,Mouse,Accessories,25,3,75,2023,2,1,Wednesday,26.25,48.75
2024-04-11,Store C,South,Mouse,Accessories,25,11,275,2024,4,2,Thursday,96.25,178.75
2024-06-23,Store B,North,Headphones,Accessories,75,11,825,2024,6,2,Sunday,288.75,536.25
2023-01-26,Store D,South,Mouse,Accessories,25,9,225,2023,1,1,Thursday,78.75,146.25
2023-09-23,Store A,North,Headphones,Accessories,75,4,300,2023,9,3,Saturday,105.0,195.0
2023-06-24,Store D,North,Monitor,Electronics,180,9,1620,2023,6,2,Saturday,567.0,1053.0
2024-05-30,Store B,South,Laptop,Electronics,900,13,11700,2024,5,2,Thursday,4094.9999999999995,7605.0
2023-11-07,Store E,South,Monitor,Electronics,180,2,360,2023,11,4,Tuesday,125.99999999999999,234.0
2023-11-18,Store B,South,Smartphone,Electronics,700,10,7000,2023,11,4,Saturday,2450.0,4550.0
2024-08-01,Store A,East,Keyboard,Accessories,40,5,200,2024,8,3,Thursday,70.0,130.0
2023-05-15,Store E,South,Tablet,Electronics,300,3,900,2023,5,2,Monday,315.0,585.0
2023-02-24,Store E,South,Tablet,Electronics,300,1,300,2023,2,1,Friday,105.0,195.0
2024-06-26,Store A,South,Keyboard,Accessories,40,7,280,2024,6,2,Wednesday,98.0,182.0
2024-08-08,Store D,South,Smartphone,Electronics,700,14,9800,2024,8,3,Thursday,3430.0,6370.0
2024-06-14,Store E,South,Monitor,Electronics,180,4,720,2024,6,2,Friday,251.99999999999997,468.0
2023-06-05,Store D,South,Monitor,Electronics,180,5,900,2023,6,2,Monday,315.0,585.0
2024-10-29,Store C,South,Monitor,Electronics,180,14,2520,2024,10,4,Tuesday,882.0,1638.0
2023-05-27,Store A,North,Mouse,Accessories,25,8,200,2023,5,2,Saturday,70.0,130.0
2024-04-29,Store C,South,Laptop,Electronics,900,8,7200,2024,4,2,Monday,2520.0,4680.0
2024-08-21,Store E,South,Tablet,Electronics,300,9,2700,2024,8,3,Wednesday,944.9999999999999,1755.0
2023-01-20,Store A,West,Keyboard,Accessories,40,9,360,2023,1,1,Friday,125.99999999999999,234.0
2023-09-26,Store E,South,Laptop,Electronics,900,6,5400,2023,9,3,Tuesday,1889.9999999999998,3510.0
2023-11-29,Store A,West,Tablet,Electronics,300,9,2700,2023,11,4,Wednesday,944.9999999999999,1755.0
2024-07-08,Store D,South,Tablet,Electronics,300,7,2100,2024,7,3,Monday,735.0,1365.0
2023-11-02,Store B,North,Headphones,Accessories,75,9,675,2023,11,4,Thursday,236.24999999999997,438.75
2023-01-28,Store A,West,Mouse,Accessories,25,14,350,2023,1,1,Saturday,122.49999999999999,227.5
2024-04-11,Store C,East,Tablet,Electronics,300,2,600,2024,4,2,Thursday,210.0,390.0
2023-09-17,Store A,South,Tablet,Electronics,300,3,900,2023,9,3,Sunday,315.0,585.0
2024-06-17,Store D,North,Headphones,Accessories,75,5,375,2024,6,2,Monday,131.25,243.75
2023-04-11,Store C,East,Smartphone,Electronics,700,8,5600,2023,4,2,Tuesday,1959.9999999999998,3640.0
2024-07-04,Store A,West,Laptop,Electronics,900,11,9900,2024,7,3,Thursday,3465.0,6435.0
2023-12-19,Store A,South,Monitor,Electronics,180,11,1980,2023,12,4,Tuesday,693.0,1287.0
2023-10-27,Store E,North,Monitor,Electronics,180,11,1980,2023,10,4,Friday,693.0,1287.0
2024-11-12,Store D,East,Laptop,Electronics,900,6,5400,2024,11,4,Tuesday,1889.9999999999998,3510.0
2023-10-23,Store D,East,Tablet,Electronics,300,5,1500,2023,10,4,Monday,525.0,975.0
2023-12-19,Store B,East,Monitor,Electronics,180,11,1980,2023,12,4,Tuesday,693.0,1287.0
2023-05-10,Store E,East,Monitor,Electronics,180,9,1620,2023,5,2,Wednesday,567.0,1053.0
2023-06-05,Store C,East,Laptop,Electronics,900,3,2700,2023,6,2,Monday,944.9999999999999,1755.0
2023-03-15,Store B,North,Headphones,Accessories,75,4,300,2023,3,1,Wednesday,105.0,195.0
2023-12-08,Store D,South,Laptop,Electronics,900,14,12600,2023,12,4,Friday,4410.0,8190.0
2024-04-09,Store A,West,Tablet,Electronics,300,4,1200,2024,4,2,Tuesday,420.0,780.0
2023-03-31,Store E,East,Tablet,Electronics,300,7,2100,2023,3,1,Friday,735.0,1365.0
2024-08-01,Store D,North,Keyboard,Accessories,40,1,40,2024,8,3,Thursday,14.0,26.0
2024-03-30,Store D,South,Keyboard,Accessories,40,4,160,2024,3,1,Saturday,56.0,104.0
2024-12-12,Store E,North,Mouse,Accessories,25,12,300,2024,12,4,Thursday,105.0,195.0
2023-11-28,Store D,West,Keyboard,Accessories,40,10,400,2023,11,4,Tuesday,140.0,260.0
2023-12-14,Store B,North,Smartphone,Electronics,700,11,7700,2023,12,4,Thursday,2695.0,5005.0
2023-08-21,Store E,East,Smartphone,Electronics,700,7,4900,2023,8,3,Monday,1715.0,3185.0
2024-08-20,Store D,South,Headphones,Accessories,75,1,75,2024,8,3,Tuesday,26.25,48.75
2023-04-12,Store D,North,Laptop,Electronics,900,6,5400,2023,4,2,Wednesday,1889.9999999999998,3510.0
2024-04-25,Store E,South,Headphones,Accessories,75,2,150,2024,4,2,Thursday,52.5,97.5
2023-08-02,Store A,East,Keyboard,Accessories,40,1,40,2023,8,3,Wednesday,14.0,26.0
2023-04-18,Store C,West,Keyboard,Accessories,40,2,80,2023,4,2,Tuesday,28.0,52.0
2023-06-14,Store E,West,Smartphone,Electronics,700,8,5600,2023,6,2,Wednesday,1959.9999999999998,3640.0
2024-08-25,Store A,South,Keyboard,Accessories,40,14,560,2024,8,3,Sunday,196.0,364.0
2024-12-04,Store D,East,Mouse,Accessories,25,1,25,2024,12,4,Wednesday,8.75,16.25
2023-12-01,Store B,West,Smartphone,Electronics,700,9,6300,2023,12,4,Friday,2205.0,4095.0
2023-03-27,Store D,North,Headphones,Accessories,75,4,300,2023,3,1,Monday,105.0,195.0
2024-02-28,Store D,South,Laptop,Electronics,900,5,4500,2024,2,1,Wednesday,1575.0,2925.0
2024-09-04,Store A,South,Tablet,Electronics,300,12,3600,2024,9,3,Wednesday,1260.0,2340.0
2023-12-30,Store E,East,Tablet,Electronics,300,10,3000,2023,12,4,Saturday,1050.0,1950.0
2023-03-01,Store C,East,Mouse,Accessories,25,11,275,2023,3,1,Wednesday,96.25,178.75
2024-04-26,Store C,West,Laptop,Electronics,900,11,9900,2024,4,2,Friday,3465.0,6435.0
2023-09-07,Store E,South,Laptop,Electronics,900,10,9000,2023,9,3,Thursday,3150.0,5850.0
2024-07-13,Store E,North,Laptop,Electronics,900,12,10800,2024,7,3,Saturday,3779.9999999999995,7020.0
2023-04-27,Store B,North,Monitor,Electronics,180,11,1980,2023,4,2,Thursday,693.0,1287.0
2024-06-28,Store E,North,Mouse,Accessories,25,12,300,2024,6,2,Friday,105.0,195.0
2023-02-13,Store B,North,Headphones,Accessories,75,13,975,2023,2,1,Monday,341.25,633.75
2024-05-23,Store E,East,Mouse,Accessories,25,2,50,2024,5,2,Thursday,17.5,32.5
2023-06-14,Store B,West,Mouse,Accessories,25,12,300,2023,6,2,Wednesday,105.0,195.0
2024-01-03,Store E,East,Tablet,Electronics,300,1,300,2024,1,1,Wednesday,105.0,195.0
2023-10-19,Store E,North,Smartphone,Electronics,700,3,2100,2023,10,4,Thursday,735.0,1365.0
2023-10-13,Store C,North,Headphones,Accessories,75,9,675,2023,10,4,Friday,236.24999999999997,438.75
2023-07-23,Store D,West,Headphones,Accessories,75,7,525,2023,7,3,Sunday,183.75,341.25
2024-11-14,Store D,South,Monitor,Electronics,180,11,1980,2024,11,4,Thursday,693.0,1287.0
2024-06-07,Store B,East,Monitor,Electronics,180,7,1260,2024,6,2,Friday,441.0,819.0
2023-05-01,Store A,West,Laptop,Electronics,900,2,1800,2023,5,2,Monday,630.0,1170.0
2024-10-25,Store C,North,Mouse,Accessories,25,2,50,2024,10,4,Friday,17.5,32.5
2024-10-25,Store E,North,Laptop,Electronics,900,7,6300,2024,10,4,Friday,2205.0,4095.0
2023-07-07,Store C,South,Tablet,Electronics,300,12,3600,2023,7,3,Friday,1260.0,2340.0
2023-01-13,Store A,West,Keyboard,Accessories,40,10,400,2023,1,1,Friday,140.0,260.0
2024-08-25,Store C,West,Tablet,Electronics,300,10,3000,2024,8,3,Sunday,1050.0,1950.0
2023-07-19,Store A,North,Keyboard,Accessories,40,2,80,2023,7,3,Wednesday,28.0,52.0
2024-08-08,Store A,South,Monitor,Electronics,180,6,1080,2024,8,3,Thursday,378.0,702.0
2024-03-31,Store A,East,Laptop,Electronics,900,14,12600,2024,3,1,Sunday,4410.0,8190.0
2024-03-23,Store A,North,Smartphone,Electronics,700,14,9800,2024,3,1,Saturday,3430.0,6370.0
2023-03-12,Store A,North,Monitor,Electronics,180,1,180,2023,3,1,Sunday,62.99999999999999,117.0
2024-08-12,Store E,South,Keyboard,Accessories,40,1,40,2024,8,3,Monday,14.0,26.0
2023-05-10,Store C,South,Headphones,Accessories,75,8,600,2023,5,2,Wednesday,210.0,390.0
2023-02-12,Store D,West,Smartphone,Electronics,700,10,7000,2023,2,1,Sunday,2450.0,4550.0
2024-06-03,Store D,North,Tablet,Electronics,300,3,900,2024,6,2,Monday,315.0,585.0
2023-01-13,Store E,East,Mouse,Accessories,25,2,50,2023,1,1,Friday,17.5,32.5
2024-12-25,Store B,North,Smartphone,Electronics,700,3,2100,2024,12,4,Wednesday,735.0,1365.0
2024-09-14,Store A,South,Monitor,Electronics,180,14,2520,2024,9,3,Saturday,882.0,1638.0
2024-06-18,Store C,East,Keyboard,Accessories,40,12,480,2024,6,2,Tuesday,168.0,312.0
2023-10-29,Store A,North,Smartphone,Electronics,700,5,3500,2023,10,4,Sunday,1225.0,2275.0
2024-06-10,Store A,West,Headphones,Accessories,75,1,75,2024,6,2,Monday,26.25,48.75
2024-10-03,Store D,East,Laptop,Electronics,900,1,900,2024,10,4,Thursday,315.0,585.0
2024-07-26,Store A,South,Monitor,Electronics,180,4,720,2024,7,3,Friday,251.99999999999997,468.0
2023-04-25,Store C,West,Keyboard,Accessories,40,14,560,2023,4,2,Tuesday,196.0,364.0
2024-04-04,Store C,West,Keyboard,Accessories,40,6,240,2024,4,2,Thursday,84.0,156.0
2024-05-19,Store D,West,Mouse,Accessories,25,7,175,2024,5,2,Sunday,61.24999999999999,113.75
2023-11-04,Store E,South,Smartphone,Electronics,700,4,2800,2023,11,4,Saturday,979.9999999999999,1820.0
2023-11-21,Store D,South,Monitor,Electronics,180,3,540,2023,11,4,Tuesday,189.0,351.0
2024-08-01,Store D,North,Laptop,Electronics,900,1,900,2024,8,3,Thursday,315.0,585.0
2023-06-24,Store A,West,Laptop,Electronics,900,5,4500,2023,6,2,Saturday,1575.0,2925.0
2024-05-28,Store B,East,Keyboard,Accessories,40,10,400,2024,5,2,Tuesday,140.0,260.0
2023-06-21,Store E,East,Tablet,Electronics,300,6,1800,2023,6,2,Wednesday,630.0,1170.0
2024-05-16,Store E,West,Keyboard,Accessories,40,2,80,2024,5,2,Thursday,28.0,52.0
2023-11-30,Store E,South,Laptop,Electronics,900,13,11700,2023,11,4,Thursday,4094.9999999999995,7605.0
2023-10-11,Store A,North,Headphones,Accessories,75,7,525,2023,10,4,Wednesday,183.75,341.25
2024-04-19,Store D,South,Keyboard,Accessories,40,2,80,2024,4,2,Friday,28.0,52.0
2023-02-23,Store A,South,Mouse,Accessories,25,8,200,2023,2,1,Thursday,70.0,130.0
2024-04-02,Store C,West,Mouse,Accessories,25,1,25,2024,4,2,Tuesday,8.75,16.25
2024-08-01,Store B,West,Monitor,Electronics,180,5,900,2024,8,3,Thursday,315.0,585.0
2024-02-24,Store B,North,Mouse,Accessories,25,11,275,2024,2,1,Saturday,96.25,178.75
2024-09-05,Store A,West,Tablet,Electronics,300,4,1200,2024,9,3,Thursday,420.0,780.0
2024-09-23,Store D,South,Smartphone,Electronics,700,7,4900,2024,9,3,Monday,1715.0,3185.0
2024-12-03,Store E,East,Keyboard,Accessories,40,3,120,2024,12,4,Tuesday,42.0,78.0
2024-02-13,Store C,West,Tablet,Electronics,300,1,300,2024,2,1,Tuesday,105.0,195.0
2023-10-31,Store C,North,Headphones,Accessories,75,12,900,2023,10,4,Tuesday,315.0,585.0
2024-07-12,Store B,North,Mouse,Accessories,25,4,100,2024,7,3,Friday,35.0,65.0
2023-08-10,Store D,South,Smartphone,Electronics,700,9,6300,2023,8,3,Thursday,2205.0,4095.0
2024-06-16,Store E,West,Mouse,Accessories,25,14,350,2024,6,2,Sunday,122.49999999999999,227.5
2023-06-07,Store B,North,Headphones,Accessories,75,2,150,2023,6,2,Wednesday,52.5,97.5
2023-12-14,Store D,South,Headphones,Accessories,75,9,675,2023,12,4,Thursday,236.24999999999997,438.75
2023-06-08,Store E,South,Smartphone,Electronics,700,7,4900,2023,6,2,Thursday,1715.0,3185.0
2023-08-23,Store A,West,Keyboard,Accessories,40,14,560,2023,8,3,Wednesday,196.0,364.0
2024-10-23,Store D,West,Mouse,Accessories,25,3,75,2024,10,4,Wednesday,26.25,48.75
2024-02-09,Store C,West,Mouse,Accessories,25,5,125,2024,2,1,Friday,43.75,81.25
2023-09-14,Store D,South,Laptop,Electronics,900,13,11700,2023,9,3,Thursday,4094.9999999999995,7605.0
2024-11-07,Store D,South,Mouse,Accessories,25,1,25,2024,11,4,Thursday,8.75,16.25
2024-08-11,Store D,East,Smartphone,Electronics,700,10,7000,2024,8,3,Sunday,2450.0,4550.0
2024-08-19,Store E,South,Smartphone,Electronics,700,11,7700,2024,8,3,Monday,2695.0,5005.0
2024-07-11,Store E,North,Laptop,Electronics,900,5,4500,2024,7,3,Thursday,1575.0,2925.0
2023-02-16,Store A,South,Smartphone,Electronics,700,9,6300,2023,2,1,Thursday,2205.0,4095.0
2023-08-01,Store A,West,Mouse,Accessories,25,1,25,2023,8,3,Tuesday,8.75,16.25
2024-04-23,Store E,South,Monitor,Electronics,180,2,360,2024,4,2,Tuesday,125.99999999999999,234.0
2024-05-01,Store E,West,Tablet,Electronics,300,2,600,2024,5,2,Wednesday,210.0,390.0
2024-07-24,Store B,South,Keyboard,Accessories,40,11,440,2024,7,3,Wednesday,154.0,286.0
2024-07-19,Store D,East,Laptop,Electronics,900,7,6300,2024,7,3,Friday,2205.0,4095.0
2023-12-08,Store D,South,Tablet,Electronics,300,7,2100,2023,12,4,Friday,735.0,1365.0
2024-06-07,Store C,South,Keyboard,Accessories,40,10,400,2024,6,2,Friday,140.0,260.0
2024-12-04,Store E,North,Laptop,Electronics,900,6,5400,2024,12,4,Wednesday,1889.9999999999998,3510.0
2023-01-06,Store A,West,Smartphone,Electronics,700,10,7000,2023,1,1,Friday,2450.0,4550.0
2023-05-24,Store A,North,Keyboard,Accessories,40,10,400,2023,5,2,Wednesday,140.0,260.0
2023-09-18,Store D,South,Tablet,Electronics,300,2,600,2023,9,3,Monday,210.0,390.0
2024-08-07,Store D,North,Headphones,Accessories,75,12,900,2024,8,3,Wednesday,315.0,585.0
2024-11-16,Store E,West,Monitor,Electronics,180,3,540,2024,11,4,Saturday,189.0,351.0
2023-08-20,Store D,West,Keyboard,Accessories,40,10,400,2023,8,3,Sunday,140.0,260.0
2023-09-27,Store E,North,Smartphone,Electronics,700,12,8400,2023,9,3,Wednesday,2940.0,5460.0
2024-03-22,Store C,East,Keyboard,Accessories,40,7,280,2024,3,1,Friday,98.0,182.0
2023-08-10,Store C,West,Keyboard,Accessories,40,2,80,2023,8,3,Thursday,28.0,52.0
2023-02-21,Store B,East,Smartphone,Electronics,700,8,5600,2023,2,1,Tuesday,1959.9999999999998,3640.0
2023-04-26,Store A,West,Mouse,Accessories,25,9,225,2023,4,2,Wednesday,78.75,146.25
2024-06-21,Store B,East,Headphones,Accessories,75,6,450,2024,6,2,Friday,157.5,292.5
2024-07-18,Store C,West,Mouse,Accessories,25,2,50,2024,7,3,Thursday,17.5,32.5
2024-06-24,Store D,North,Mouse,Accessories,25,14,350,2024,6,2,Monday,122.49999999999999,227.5
2023-01-19,Store A,East,Laptop,Electronics,900,14,12600,2023,1,1,Thursday,4410.0,8190.0
2024-01-27,Store A,North,Headphones,Accessories,75,13,975,2024,1,1,Saturday,341.25,633.75
2024-09-20,Store B,North,Smartphone,Electronics,700,10,7000,2024,9,3,Friday,2450.0,4550.0
2024-09-09,Store A,West,Keyboard,Accessories,40,4,160,2024,9,3,Monday,56.0,104.0
2024-02-23,Store C,South,Monitor,Electronics,180,11,1980,2024,2,1,Friday,693.0,1287.0
2023-11-05,Store D,North,Laptop,Electronics,900,2,1800,2023,11,4,Sunday,630.0,1170.0
2023-07-05,Store B,South,Mouse,Accessories,25,14,350,2023,7,3,Wednesday,122.49999999999999,227.5
2023-09-18,Store D,West,Mouse,Accessories,25,3,75,2023,9,3,Monday,26.25,48.75
2024-06-11,Store B,North,Keyboard,Accessories,40,7,280,2024,6,2,Tuesday,98.0,182.0
2023-09-30,Store E,South,Headphones,Accessories,75,14,1050,2023,9,3,Saturday,367.5,682.5
2023-06-09,Store A,East,Laptop,Electronics,900,5,4500,2023,6,2,Friday,1575.0,2925.0
2023-08-12,Store E,South,Monitor,Electronics,180,9,1620,2023,8,3,Saturday,567.0,1053.0
2023-09-13,Store A,North,Headphones,Accessories,75,1,75,2023,9,3,Wednesday,26.25,48.75
2023-06-29,Store E,South,Laptop,Electronics,900,12,10800,2023,6,2,Thursday,3779.9999999999995,7020.0
2023-01-20,Store D,West,Mouse,Accessories,25,13,325,2023,1,1,Friday,113.74999999999999,211.25
2024-09-15,Store C,South,Keyboard,Accessories,40,2,80,2024,9,3,Sunday,28.0,52.0
2024-09-23,Store B,East,Mouse,Accessories,25,6,150,2024,9,3,Monday,52.5,97.5
2024-12-06,Store A,South,Monitor,Electronics,180,3,540,2024,12,4,Friday,189.0,351.0
2024-04-12,Store B,East,Keyboard,Accessories,40,7,280,2024,4,2,Friday,98.0,182.0
2024-09-14,Store C,South,Smartphone,Electronics,700,13,9100,2024,9,3,Saturday,3185.0,5915.0
2023-07-29,Store E,West,Monitor,Electronics,180,9,1620,2023,7,3,Saturday,567.0,1053.0
2024-05-27,Store D,West,Tablet,Electronics,300,12,3600,2024,5,2,Monday,1260.0,2340.0
2023-02-27,Store B,South,Laptop,Electronics,900,7,6300,2023,2,1,Monday,2205.0,4095.0
2023-04-03,Store E,North,Smartphone,Electronics,700,7,4900,2023,4,2,Monday,1715.0,3185.0
2023-08-09,Store A,North,Smartphone,Electronics,700,4,2800,2023,8,3,Wednesday,979.9999999999999,1820.0
2024-12-23,Store B,East,Keyboard,Accessories,40,6,240,2024,12,4,Monday,84.0,156.0
2023-08-20,Store B,East,Laptop,Electronics,900,4,3600,2023,8,3,Sunday,1260.0,2340.0
2023-12-30,Store A,North,Headphones,Accessories,75,8,600,2023,12,4,Saturday,210.0,390.0
2024-09-06,Store C,East,Smartphone,Electronics,700,1,700,2024,9,3,Friday,244.99999999999997,455.0
2024-07-15,Store E,North,Tablet,Electronics,300,3,900,2024,7,3,Monday,315.0,585.0
2024-01-09,Store B,South,Mouse,Accessories,25,6,150,2024,1,1,Tuesday,52.5,97.5
2024-09-13,Store E,East,Monitor,Electronics,180,3,540,2024,9,3,Friday,189.0,351.0
2024-03-31,Store D,South,Monitor,Electronics,180,8,1440,2024,3,1,Sunday,503.99999999999994,936.0
2023-03-29,Store E,North,Headphones,Accessories,75,7,525,2023,3,1,Wednesday,183.75,341.25
2023-01-20,Store E,East,Mouse,Accessories,25,5,125,2023,1,1,Friday,43.75,81.25
2023-01-14,Store A,East,Smartphone,Electronics,700,7,4900,2023,1,1,Saturday,1715.0,3185.0
2023-05-13,Store E,East,Mouse,Accessories,25,11,275,2023,5,2,Saturday,96.25,178.75
2023-02-03,Store C,East,Headphones,Accessories,75,9,675,2023,2,1,Friday,236.24999999999997,438.75
2023-07-27,Store E,South,Monitor,Electronics,180,13,2340,2023,7,3,Thursday,819.0,1521.0
